date,customerID,productID,payment,amount,price,cost,category
2017-04-21,69207,40784,paypal,1,125.79,47.53,specialty
2017-06-24,92556,25426,paypal,3,146.15,75.92,emergency
2017-01-20,19337,28440,paypal,3,415.08,214.57,emergency
2017-02-03,59989,61070,paypal,1,942.04,496.72,specialty
2017-09-30,97755,34082,cash,1,40.67,12.21,specialty
2017-11-05,22015,25031,paypal,3,548.78,226.66,emergency
2017-02-15,79528,16224,paypal,2,85.77,36.61,specialty
2017-08-03,57868,43446,credit card,2,879.47,-99,emergency
2017-05-04,33100,99445,credit card,3,74.29,28.26,specialty
2017-07-09,85471,75593,cash,1,23.5,10.06,specialty
2017-06-28,26768,89266,credit card,1,786.91,339.3,specialty
2017-01-29,97177,25426,cash,1,146.15,75.92,emergency
2017-01-10,36705,79954,paypal,2,106.01,47.34,emergency
2017-01-15,35438,29656,cash,3,76.76,45.74,emergency
2017-10-09,85815,78934,credit card,3,586.96,264.75,specialty
2017-10-13,27453,10130,cash,3,767.88,417.93,specialty
2017-12-11,45757,16224,credit card,3,85.77,36.61,specialty
2017-12-17,79896,72230,credit card,2,465.78,174.91,emergency
2017-07-15,63467,51943,credit card,2,652.13,376.21,specialty
2017-12-08,58082,9072,credit card,2,97.04,43.04,emergency
2017-11-17,42926,9072,credit card,1,97.04,43.04,emergency
2017-10-21,23662,15918,paypal,1,175.76,87.34,specialty
2017-06-27,85091,2002,credit card,2,799.99,407.3,emergency
2017-03-01,91292,81136,credit card,2,45.9,23.98,emergency
2017-04-23,55495,88698,credit card,2,29.54,10.35,specialty
2017-05-27,51721,96001,cash,3,635.86,320.37,specialty
2017-04-12,38660,42029,cash,1,920.94,543.9,emergency
2017-04-07,18802,78934,paypal,3,586.96,264.75,specialty
2017-09-27,52254,81165,paypal,1,700.72,387.72,emergency
2017-06-08,48154,34413,cash,2,29.8,15.34,emergency
2017-04-28,3415,34413,credit card,3,29.8,15.34,emergency
2017-07-12,46188,78934,cash,1,586.96,264.75,specialty
2017-07-14,19308,8403,paypal,1,560.74,234.89,emergency
2017-04-25,53948,18541,credit card,3,393.71,128.61,emergency
2017-04-19,39935,72230,credit card,1,465.78,174.91,emergency
2017-02-19,9520,60230,paypal,1,237.78,96.54,specialty
2017-04-01,24715,27578,paypal,1,458.31,269.8,emergency
2017-07-21,79896,25031,credit card,1,548.78,226.66,emergency
2017-06-06,75271,22538,paypal,2,445.45,182.46,specialty
2017-01-09,42191,25426,paypal,2,146.15,75.92,emergency
2017-08-24,95963,15918,cash,1,175.76,87.34,specialty
2017-07-13,95556,54910,credit card,1,312.72,184.77,specialty
2017-11-29,67570,28440,credit card,1,415.08,214.57,emergency
2017-08-25,54714,79954,credit card,2,106.01,47.34,emergency
2017-11-25,42191,82560,paypal,3,658.88,330.44,emergency
2017-01-26,45885,55593,credit card,1,73.52,35.49,emergency
2017-06-13,67671,86205,credit card,2,284.07,132.35,emergency
2017-09-26,65343,27188,paypal,1,574.61,339.91,emergency
2017-04-06,33432,47613,paypal,1,289.03,114.52,specialty
2017-11-01,12307,25031,credit card,3,548.78,226.66,emergency
2017-05-18,79200,37524,credit card,2,448.03,177.37,emergency
2017-07-23,35179,47613,paypal,1,289.03,114.52,specialty
2017-06-20,63467,32738,credit card,3,343.38,105.14,emergency
2017-01-19,23243,34082,credit card,2,40.67,12.21,specialty
2017-08-28,83583,11138,cash,1,17.45,10.41,emergency
2017-01-21,19296,88698,credit card,1,29.54,10.35,specialty
2017-10-29,78266,15918,paypal,1,175.76,87.34,specialty
2017-04-02,92579,8403,paypal,2,560.74,234.89,emergency
2017-09-21,13379,10130,cash,1,767.88,417.93,specialty
2017-10-24,8524,8403,cash,3,560.74,234.89,emergency
2017-07-31,28803,82560,paypal,3,658.88,330.44,emergency
2017-10-13,15844,29552,credit card,3,319.41,124.27,emergency
2017-04-05,89754,9947,credit card,2,919.18,506.98,specialty
2017-11-22,10710,81136,credit card,1,45.9,23.98,emergency
2017-07-29,79528,81136,cash,1,45.9,23.98,emergency
2017-08-04,86266,75775,paypal,1,550.33,298.61,specialty
2017-07-01,40747,34413,paypal,2,29.8,15.34,emergency
2017-07-04,42137,29656,credit card,3,76.76,45.74,emergency
2017-04-21,45033,60974,cash,2,866.72,290.78,specialty
2017-06-05,45033,89266,cash,3,786.91,339.3,specialty
2017-09-16,87539,86205,cash,2,284.07,132.35,emergency
2017-02-16,38805,54910,paypal,2,312.72,184.77,specialty
2017-06-08,80977,99445,credit card,1,74.29,28.26,specialty
2017-03-14,26969,75775,cash,3,550.33,298.61,specialty
2017-09-30,59209,24221,cash,3,933.45,291.74,specialty
2017-02-07,57762,72114,cash,3,257.33,96.49,specialty
2017-10-28,62608,37524,cash,3,448.03,177.37,emergency
2017-07-17,57069,50304,cash,1,95.66,30.34,specialty
2017-07-29,81160,15847,cash,2,207.94,84.67,emergency
2017-08-25,85815,15918,paypal,1,175.76,87.34,specialty
2017-01-23,33968,60974,cash,3,866.72,290.78,specialty
2017-09-26,28150,76290,credit card,3,692.84,382.05,emergency
2017-10-25,23983,50304,credit card,2,95.66,30.34,specialty
2017-11-08,27346,27578,credit card,3,458.31,269.8,emergency
2017-07-30,86275,72114,cash,1,257.33,96.49,specialty
2017-04-12,21997,28088,credit card,1,697.08,386.5,specialty
2017-04-19,34499,27188,credit card,2,574.61,339.91,emergency
2017-04-12,18582,29552,paypal,1,319.41,124.27,emergency
2017-07-23,35799,18541,paypal,3,393.71,128.61,emergency
2017-05-23,47559,62077,cash,2,704.49,246.24,specialty
2017-07-03,85894,13013,credit card,3,373.37,123.44,specialty
2017-12-20,32689,17731,cash,1,719.5,404.38,specialty
2017-05-06,63906,37269,paypal,3,93.61,50.52,emergency
2017-02-26,66721,61070,paypal,1,942.04,496.72,specialty
2017-06-05,50796,8632,cash,2,561.63,270.51,emergency
2017-09-23,33100,37269,credit card,3,93.61,50.52,emergency
2017-01-23,91735,99445,paypal,3,74.29,28.26,specialty
2017-12-17,98048,42029,paypal,1,920.94,543.9,emergency
2017-09-17,83105,34719,credit card,1,176.03,76.99,emergency
2017-02-25,8554,11138,credit card,2,17.45,10.41,emergency
2017-11-19,23857,96001,credit card,2,635.86,320.37,specialty
2017-10-03,40247,72114,credit card,3,257.33,96.49,specialty
2017-06-02,69635,27410,cash,3,240.23,84.42,specialty
2017-05-16,65343,72230,paypal,2,465.78,174.91,emergency
2017-05-17,33968,54910,paypal,2,312.72,184.77,specialty
2017-06-30,99001,9947,paypal,3,919.18,506.98,specialty
2017-10-05,83058,54910,credit card,3,312.72,184.77,specialty
2017-01-25,79853,43446,cash,2,879.47,-99,emergency
2017-09-24,65343,34082,paypal,3,40.67,12.21,specialty
2017-06-16,90092,8403,paypal,3,560.74,234.89,emergency
2017-05-30,20777,34413,cash,3,29.8,15.34,emergency
2017-06-25,70991,75593,credit card,3,23.5,10.06,specialty
2017-08-17,19296,15847,credit card,3,207.94,84.67,emergency
2017-11-20,23095,13013,cash,3,373.37,123.44,specialty
2017-11-14,22655,17731,paypal,3,719.5,404.38,specialty
2017-05-03,5145,15918,cash,1,175.76,87.34,specialty
2017-12-14,24021,28088,credit card,3,697.08,386.5,specialty
2017-03-26,56494,29656,paypal,2,76.76,45.74,emergency
2017-01-12,86736,15847,cash,1,207.94,84.67,emergency
2017-04-25,15156,60974,paypal,3,866.72,290.78,specialty
2017-05-11,40747,76290,cash,3,692.84,382.05,emergency
2017-05-29,30094,27578,credit card,3,458.31,269.8,emergency
2017-02-18,70252,89266,paypal,3,786.91,339.3,specialty
2017-02-16,18709,78934,paypal,2,586.96,264.75,specialty
2017-12-21,77326,99445,cash,1,74.29,28.26,specialty
2017-07-09,14184,32310,paypal,3,451.42,139.76,emergency
2017-09-17,29389,29656,credit card,3,76.76,45.74,emergency
2017-05-20,29809,99445,paypal,3,74.29,28.26,specialty
2017-02-21,83058,55593,credit card,1,73.52,35.49,emergency
2017-09-18,67570,86205,cash,2,284.07,132.35,emergency
2017-07-05,94146,88698,credit card,3,29.54,10.35,specialty
2017-11-18,23095,78934,credit card,2,586.96,264.75,specialty
2017-06-14,93017,86064,credit card,1,589.82,185,emergency
2017-06-02,15791,25426,paypal,1,146.15,75.92,emergency
2017-05-18,24580,42029,credit card,2,920.94,543.9,emergency
2017-10-06,41521,79954,cash,3,106.01,47.34,emergency
2017-02-21,34499,43446,credit card,1,879.47,-99,emergency
2017-06-02,99138,8403,cash,1,560.74,234.89,emergency
2017-06-03,24405,54910,cash,1,312.72,184.77,specialty
2017-12-30,86275,88698,paypal,1,29.54,10.35,specialty
2017-11-26,69946,15918,cash,2,175.76,87.34,specialty
2017-12-03,15477,32738,paypal,3,343.38,105.14,emergency
2017-05-15,87367,15918,paypal,1,175.76,87.34,specialty
2017-03-14,53334,75775,paypal,1,550.33,298.61,specialty
2017-06-14,39095,61070,paypal,2,942.04,496.72,specialty
2017-05-31,81289,62077,paypal,1,704.49,246.24,specialty
2017-09-09,57606,34082,paypal,2,40.67,12.21,specialty
2017-08-21,18802,7234,credit card,2,351.14,171.11,specialty
2017-09-27,72173,60230,credit card,3,237.78,96.54,specialty
2017-08-22,89871,13013,credit card,3,373.37,123.44,specialty
2017-12-10,61755,70159,paypal,3,905.96,345.4,emergency
2017-09-17,59515,29656,paypal,1,76.76,45.74,emergency
2017-05-02,67494,75593,cash,3,23.5,10.06,specialty
2017-02-09,42191,72114,paypal,3,257.33,96.49,specialty
2017-04-10,56554,75593,paypal,3,23.5,10.06,specialty
2017-09-11,4965,88698,credit card,1,29.54,10.35,specialty
2017-08-15,57425,10130,credit card,3,767.88,417.93,specialty
2017-07-17,84839,88698,paypal,1,29.54,10.35,specialty
2017-08-15,9520,47613,cash,2,289.03,114.52,specialty
2017-10-12,70991,27188,credit card,3,574.61,339.91,emergency
2017-05-29,23983,96506,cash,1,262.78,100.68,emergency
2017-02-14,64744,89266,cash,1,786.91,339.3,specialty
2017-12-06,29894,78934,credit card,1,586.96,264.75,specialty
2017-04-15,15750,8632,paypal,2,561.63,270.51,emergency
2017-06-30,79215,86205,credit card,1,284.07,132.35,emergency
2017-03-29,25645,8632,credit card,1,561.63,270.51,emergency
2017-12-08,97806,29552,credit card,3,319.41,124.27,emergency
2017-01-01,99306,34719,credit card,3,176.03,76.99,emergency
2017-06-11,57762,29552,cash,2,319.41,124.27,emergency
2017-07-15,56842,60974,credit card,1,866.72,290.78,specialty
2017-06-21,93576,34413,cash,3,29.8,15.34,emergency
2017-08-29,24205,34082,credit card,2,40.67,12.21,specialty
2017-06-04,43967,16224,cash,2,85.77,36.61,specialty
2017-09-14,60967,86205,paypal,3,284.07,132.35,emergency
2017-12-27,1814,61070,paypal,1,942.04,496.72,specialty
2017-04-10,62729,75593,paypal,2,23.5,10.06,specialty
2017-03-12,30458,50304,credit card,3,95.66,30.34,specialty
2017-02-08,6945,32310,paypal,2,451.42,139.76,emergency
2017-12-30,12254,28088,paypal,3,697.08,386.5,specialty
2017-05-13,75371,11138,paypal,2,17.45,10.41,emergency
2017-09-20,52575,72230,credit card,2,465.78,174.91,emergency
2017-03-04,99042,28088,cash,2,697.08,386.5,specialty
2017-08-18,17415,17731,paypal,1,719.5,404.38,specialty
2017-02-16,45708,75593,credit card,3,23.5,10.06,specialty
2017-07-01,97755,54910,paypal,3,312.72,184.77,specialty
2017-02-11,9411,27410,cash,3,240.23,84.42,specialty
2017-04-05,25913,7234,cash,2,351.14,171.11,specialty
2017-11-25,92909,55593,cash,1,73.52,35.49,emergency
2017-05-21,97755,16224,credit card,1,85.77,36.61,specialty
2017-08-19,48102,13013,cash,2,373.37,123.44,specialty
2017-04-28,81633,42029,credit card,2,920.94,543.9,emergency
2017-10-02,86965,72230,cash,2,465.78,174.91,emergency
2017-05-30,91792,29552,credit card,2,319.41,124.27,emergency
2017-11-12,52937,99445,cash,3,74.29,28.26,specialty
2017-11-22,15750,55593,paypal,1,73.52,35.49,emergency
2017-05-26,29909,16224,cash,1,85.77,36.61,specialty
2017-08-14,13926,29656,paypal,1,76.76,45.74,emergency
2017-06-06,40223,75775,cash,2,550.33,298.61,specialty
2017-05-17,30458,32310,paypal,3,451.42,139.76,emergency
2017-12-29,79567,61070,cash,1,942.04,496.72,specialty
2017-07-27,7901,15918,cash,1,175.76,87.34,specialty
2017-05-14,48102,17731,cash,1,719.5,404.38,specialty
2017-09-24,59690,11138,paypal,1,17.45,10.41,emergency
2017-12-22,99042,51943,paypal,2,652.13,376.21,specialty
2017-04-11,26276,60974,credit card,3,866.72,290.78,specialty
2017-10-09,79528,37269,credit card,1,93.61,50.52,emergency
2017-04-19,62515,17731,credit card,1,719.5,404.38,specialty
2017-09-16,67671,8403,cash,2,560.74,234.89,emergency
2017-02-23,23901,29656,paypal,1,76.76,45.74,emergency
2017-03-07,86736,60230,cash,3,237.78,96.54,specialty
2017-09-11,59690,27578,credit card,2,458.31,269.8,emergency
2017-06-28,58797,75775,cash,3,550.33,298.61,specialty
2017-01-31,13614,11138,credit card,2,17.45,10.41,emergency
2017-06-17,38805,50304,credit card,2,95.66,30.34,specialty
2017-09-29,51978,25426,cash,3,146.15,75.92,emergency
2017-11-21,99306,25031,paypal,1,548.78,226.66,emergency
2017-05-09,86275,34413,credit card,1,29.8,15.34,emergency
2017-02-21,66759,29656,credit card,1,76.76,45.74,emergency
2017-02-03,23901,15918,credit card,2,175.76,87.34,specialty
2017-02-28,62515,2002,credit card,1,799.99,407.3,emergency
2017-07-25,35173,87212,paypal,3,694.73,364.1,specialty
2017-08-02,44479,9947,cash,1,919.18,506.98,specialty
2017-05-03,53191,32310,paypal,2,451.42,139.76,emergency
2017-06-17,53948,79954,credit card,1,106.01,47.34,emergency
2017-05-14,51447,37524,paypal,3,448.03,177.37,emergency
2017-04-15,56659,85702,cash,3,326.84,168.31,emergency
2017-03-06,42137,96506,credit card,2,262.78,100.68,emergency
2017-07-09,73164,82560,paypal,3,658.88,330.44,emergency
2017-11-24,31767,54910,credit card,3,312.72,184.77,specialty
2017-07-20,3746,72114,paypal,3,257.33,96.49,specialty
2017-09-18,71651,82560,cash,1,658.88,330.44,emergency
2017-09-06,33752,8403,cash,2,560.74,234.89,emergency
2017-12-26,69642,87212,credit card,1,694.73,364.1,specialty
2017-10-23,95029,60974,cash,3,866.72,290.78,specialty
2017-04-19,65695,60974,cash,1,866.72,290.78,specialty
2017-02-07,65137,75593,credit card,2,23.5,10.06,specialty
2017-05-05,42191,27578,credit card,3,458.31,269.8,emergency
2017-07-17,72053,9947,paypal,3,919.18,506.98,specialty
2017-03-24,56375,47613,cash,1,289.03,114.52,specialty
2017-08-10,90383,27410,credit card,3,240.23,84.42,specialty
2017-01-08,37866,55593,paypal,1,73.52,35.49,emergency
2017-02-09,7364,81165,paypal,1,700.72,387.72,emergency
2017-08-23,76464,82560,paypal,2,658.88,330.44,emergency
2017-08-04,12211,24221,credit card,1,933.45,291.74,specialty
2017-10-02,3415,8632,paypal,3,561.63,270.51,emergency
2017-02-05,45948,47613,cash,1,289.03,114.52,specialty
2017-01-09,6073,34719,cash,3,176.03,76.99,emergency
2017-02-17,17194,22538,paypal,3,445.45,182.46,specialty
2017-12-19,26694,25426,paypal,3,146.15,75.92,emergency
2017-09-12,17695,17731,cash,3,719.5,404.38,specialty
2017-02-19,56375,28440,cash,1,415.08,214.57,emergency
2017-07-29,75570,40784,paypal,3,125.79,47.53,specialty
2017-07-24,77572,28440,credit card,3,415.08,214.57,emergency
2017-03-01,56842,32738,credit card,1,343.38,105.14,emergency
2017-03-24,41852,78934,credit card,1,586.96,264.75,specialty
2017-10-20,65841,42029,credit card,2,920.94,543.9,emergency
2017-03-30,71659,89266,paypal,1,786.91,339.3,specialty
2017-04-16,26276,7234,credit card,1,351.14,171.11,specialty
2017-08-15,34499,9947,credit card,3,919.18,506.98,specialty
2017-02-02,62729,27578,credit card,1,458.31,269.8,emergency
2017-11-09,27784,60230,cash,3,237.78,96.54,specialty
2017-04-07,29809,87212,cash,1,694.73,364.1,specialty
2017-08-28,3516,72114,paypal,3,257.33,96.49,specialty
2017-07-26,84186,60230,paypal,1,237.78,96.54,specialty
2017-12-24,75319,28088,paypal,1,697.08,386.5,specialty
2017-07-11,71659,91230,credit card,3,703.77,408.07,emergency
2017-04-25,39935,27188,paypal,3,574.61,339.91,emergency
2017-09-28,36662,82560,paypal,2,658.88,330.44,emergency
2017-08-26,74834,86064,paypal,3,589.82,185,emergency
2017-07-28,25913,47613,cash,1,289.03,114.52,specialty
2017-03-12,4722,7234,credit card,2,351.14,171.11,specialty
2017-03-18,98048,82560,paypal,2,658.88,330.44,emergency
2017-06-07,50789,55593,paypal,2,73.52,35.49,emergency
2017-01-27,43967,34413,credit card,3,29.8,15.34,emergency
2017-10-10,25933,50304,cash,3,95.66,30.34,specialty
2017-07-12,35434,34413,paypal,3,29.8,15.34,emergency
2017-04-11,48460,25031,paypal,1,548.78,226.66,emergency
2017-02-04,93156,81165,cash,2,700.72,387.72,emergency
2017-03-20,40847,87212,credit card,1,694.73,364.1,specialty
2017-01-08,48369,25031,paypal,2,548.78,226.66,emergency
2017-01-11,6295,28440,credit card,2,415.08,214.57,emergency
2017-05-02,89220,76290,paypal,3,692.84,382.05,emergency
2017-11-26,71651,28088,paypal,3,697.08,386.5,specialty
2017-10-13,92909,51943,paypal,2,652.13,376.21,specialty
2017-02-26,69578,78934,cash,2,586.96,264.75,specialty
2017-06-10,75631,9072,credit card,3,97.04,43.04,emergency
2017-03-30,83105,61070,credit card,1,942.04,496.72,specialty
2017-09-01,45861,61070,credit card,3,942.04,496.72,specialty
2017-04-05,94823,96001,credit card,1,635.86,320.37,specialty
2017-06-28,29892,27410,paypal,3,240.23,84.42,specialty
2017-10-19,69946,75775,credit card,2,550.33,298.61,specialty
2017-04-27,93282,81136,paypal,2,45.9,23.98,emergency
2017-09-30,13024,27410,paypal,2,240.23,84.42,specialty
2017-06-20,59209,76290,credit card,2,692.84,382.05,emergency
2017-08-30,81158,18541,credit card,1,393.71,128.61,emergency
2017-05-25,66361,29552,paypal,2,319.41,124.27,emergency
2017-11-16,25913,82560,credit card,1,658.88,330.44,emergency
2017-10-31,29892,22538,paypal,3,445.45,182.46,specialty
2017-02-13,57691,9947,credit card,2,919.18,506.98,specialty
2017-06-15,31147,10130,paypal,2,767.88,417.93,specialty
2017-10-24,26120,82560,cash,3,658.88,330.44,emergency
2017-11-26,14269,28088,paypal,2,697.08,386.5,specialty
2017-10-19,58082,8632,paypal,2,561.63,270.51,emergency
2017-07-22,17083,37524,paypal,1,448.03,177.37,emergency
2017-07-17,13582,16224,paypal,2,85.77,36.61,specialty
2017-01-22,26375,50304,paypal,2,95.66,30.34,specialty
2017-03-25,52575,34413,cash,2,29.8,15.34,emergency
2017-11-18,76464,27410,paypal,1,240.23,84.42,specialty
2017-09-25,75106,25031,paypal,1,548.78,226.66,emergency
2017-07-30,6453,8632,credit card,1,561.63,270.51,emergency
2017-09-01,86965,17731,credit card,3,719.5,404.38,specialty
2017-07-12,37480,75593,paypal,1,23.5,10.06,specialty
2017-07-27,50521,99445,credit card,2,74.29,28.26,specialty
2017-03-24,20062,70159,cash,3,905.96,345.4,emergency
2017-05-11,52991,76290,paypal,1,692.84,382.05,emergency
2017-07-10,41852,99445,cash,2,74.29,28.26,specialty
2017-08-16,37480,62077,cash,3,704.49,246.24,specialty
2017-02-24,31521,42029,credit card,3,920.94,543.9,emergency
2017-04-02,30329,32310,paypal,2,451.42,139.76,emergency
2017-12-18,79853,9072,credit card,3,97.04,43.04,emergency
2017-05-28,25229,9072,paypal,3,97.04,43.04,emergency
2017-06-09,17466,27188,credit card,2,574.61,339.91,emergency
2017-08-26,75092,32738,paypal,2,343.38,105.14,emergency
2017-07-10,3513,24221,cash,3,933.45,291.74,specialty
2017-03-02,52661,79954,cash,3,106.01,47.34,emergency
2017-03-01,99138,37524,credit card,1,448.03,177.37,emergency
2017-05-04,31160,17731,credit card,3,719.5,404.38,specialty
2017-11-17,82849,76290,paypal,2,692.84,382.05,emergency
2017-08-10,1996,37269,paypal,1,93.61,50.52,emergency
2017-06-13,93282,47613,paypal,3,289.03,114.52,specialty
2017-08-31,64350,47613,cash,3,289.03,114.52,specialty
2017-10-10,71221,42029,cash,2,920.94,543.9,emergency
2017-12-21,50789,8632,cash,1,561.63,270.51,emergency
2017-01-13,45192,75775,credit card,1,550.33,298.61,specialty
2017-01-30,67151,10130,cash,3,767.88,417.93,specialty
2017-01-24,46822,28440,credit card,3,415.08,214.57,emergency
2017-03-02,34875,72230,paypal,2,465.78,174.91,emergency
2017-12-12,51447,60230,credit card,2,237.78,96.54,specialty
2017-03-02,97755,34719,credit card,3,176.03,76.99,emergency
2017-07-08,6945,34719,paypal,1,176.03,76.99,emergency
2017-05-15,51978,88698,credit card,1,29.54,10.35,specialty
2017-06-19,43967,75775,credit card,2,550.33,298.61,specialty
2017-05-12,5511,75593,credit card,3,23.5,10.06,specialty
2017-09-24,86736,27188,credit card,3,574.61,339.91,emergency
2017-11-21,35434,8632,cash,3,561.63,270.51,emergency
2017-06-14,57868,8632,paypal,2,561.63,270.51,emergency
2017-03-26,24221,25426,paypal,3,146.15,75.92,emergency
2017-06-17,80809,75775,cash,1,550.33,298.61,specialty
2017-12-22,17415,43446,credit card,3,879.47,-99,emergency
2017-10-04,36209,27410,paypal,3,240.23,84.42,specialty
2017-02-04,1208,11138,paypal,1,17.45,10.41,emergency
2017-05-04,97124,9072,credit card,1,97.04,43.04,emergency
2017-08-11,55495,89266,credit card,2,786.91,339.3,specialty
2017-10-30,80844,75593,credit card,2,23.5,10.06,specialty
2017-11-09,53334,62077,paypal,1,704.49,246.24,specialty
2017-12-21,3415,76290,cash,3,692.84,382.05,emergency
2017-03-21,38805,13013,cash,2,373.37,123.44,specialty
2017-02-09,50699,32738,cash,3,343.38,105.14,emergency
2017-12-25,76464,25031,paypal,3,548.78,226.66,emergency
2017-06-23,97745,15918,cash,2,175.76,87.34,specialty
2017-10-22,62729,96506,paypal,3,262.78,100.68,emergency
2017-11-06,88618,10130,cash,3,767.88,417.93,specialty
2017-09-11,80823,7234,cash,2,351.14,171.11,specialty
2017-05-17,56078,34082,paypal,1,40.67,12.21,specialty
2017-05-28,75106,25426,credit card,2,146.15,75.92,emergency
2017-10-06,31647,82560,cash,1,658.88,330.44,emergency
2017-09-17,93220,86205,credit card,3,284.07,132.35,emergency
2017-07-02,68259,79954,paypal,1,106.01,47.34,emergency
2017-04-26,37932,82560,credit card,1,658.88,330.44,emergency
2017-01-21,27845,85702,credit card,2,326.84,168.31,emergency
2017-03-12,79067,25426,credit card,2,146.15,75.92,emergency
2017-10-15,45948,42029,paypal,3,920.94,543.9,emergency
2017-03-24,23090,89266,credit card,3,786.91,339.3,specialty
2017-08-28,15769,24221,paypal,3,933.45,291.74,specialty
2017-02-10,91292,40784,credit card,3,125.79,47.53,specialty
2017-02-02,87622,88698,cash,1,29.54,10.35,specialty
2017-01-28,91198,61070,credit card,3,942.04,496.72,specialty
2017-08-24,25229,54910,credit card,1,312.72,184.77,specialty
2017-07-14,67570,28440,credit card,3,415.08,214.57,emergency
2017-05-09,27939,13013,cash,2,373.37,123.44,specialty
2017-01-08,3746,85702,paypal,1,326.84,168.31,emergency
2017-05-22,84839,34413,paypal,1,29.8,15.34,emergency
2017-11-07,27397,72230,credit card,1,465.78,174.91,emergency
2017-11-19,8895,9072,credit card,1,97.04,43.04,emergency
2017-01-27,81638,60230,cash,1,237.78,96.54,specialty
2017-09-05,49746,70159,cash,3,905.96,345.4,emergency
2017-04-25,78266,70159,cash,1,905.96,345.4,emergency
2017-06-04,48906,15847,paypal,3,207.94,84.67,emergency
2017-03-19,40247,79954,credit card,2,106.01,47.34,emergency
2017-06-26,53012,32310,cash,2,451.42,139.76,emergency
2017-06-15,67151,34719,paypal,3,176.03,76.99,emergency
2017-08-03,75696,27578,paypal,2,458.31,269.8,emergency
2017-10-09,45032,28088,credit card,3,697.08,386.5,specialty
2017-12-01,43302,2002,paypal,2,799.99,407.3,emergency
2017-07-23,98162,81136,cash,1,45.9,23.98,emergency
2017-10-29,80542,86205,cash,1,284.07,132.35,emergency
2017-05-21,4140,55593,cash,3,73.52,35.49,emergency
2017-05-17,88129,79954,cash,1,106.01,47.34,emergency
2017-07-10,52095,28088,paypal,3,697.08,386.5,specialty
2017-11-09,13614,15918,paypal,3,175.76,87.34,specialty
2017-07-28,99450,79954,paypal,3,106.01,47.34,emergency
2017-09-11,24221,13013,credit card,3,373.37,123.44,specialty
2017-04-10,31647,17731,paypal,2,719.5,404.38,specialty
2017-06-05,99001,16224,paypal,3,85.77,36.61,specialty
2017-10-30,72173,86064,credit card,1,589.82,185,emergency
2017-09-19,15142,27188,paypal,1,574.61,339.91,emergency
2017-09-07,49480,9072,cash,1,97.04,43.04,emergency
2017-01-24,10710,61070,paypal,3,942.04,496.72,specialty
2017-04-20,71659,32310,credit card,3,451.42,139.76,emergency
2017-04-11,68555,8632,credit card,3,561.63,270.51,emergency
2017-10-16,28150,37269,credit card,3,93.61,50.52,emergency
2017-05-28,59690,13013,credit card,3,373.37,123.44,specialty
2017-11-16,43431,15847,paypal,2,207.94,84.67,emergency
2017-01-24,25010,28088,paypal,3,697.08,386.5,specialty
2017-04-12,18796,15918,paypal,3,175.76,87.34,specialty
2017-11-15,43722,27578,cash,3,458.31,269.8,emergency
2017-12-29,52529,89266,paypal,2,786.91,339.3,specialty
2017-05-20,11643,16224,paypal,1,85.77,36.61,specialty
2017-12-28,46973,11138,paypal,2,17.45,10.41,emergency
2017-11-13,73985,96001,cash,3,635.86,320.37,specialty
2017-02-16,27665,72114,cash,3,257.33,96.49,specialty
2017-12-11,86957,15918,paypal,1,175.76,87.34,specialty
2017-09-05,13926,91230,paypal,2,703.77,408.07,emergency
2017-01-28,28803,87212,credit card,3,694.73,364.1,specialty
2017-08-04,58443,75775,credit card,2,550.33,298.61,specialty
2017-07-02,80977,32310,credit card,2,451.42,139.76,emergency
2017-12-19,67911,99445,paypal,1,74.29,28.26,specialty
2017-03-03,31101,86205,paypal,3,284.07,132.35,emergency
2017-10-25,25377,17731,paypal,1,719.5,404.38,specialty
2017-09-20,48769,32310,credit card,2,451.42,139.76,emergency
2017-01-06,67671,24221,cash,3,933.45,291.74,specialty
2017-10-13,63349,9947,cash,3,919.18,506.98,specialty
2017-07-25,60045,18541,cash,1,393.71,128.61,emergency
2017-11-09,34875,34719,cash,1,176.03,76.99,emergency
2017-09-18,63349,15847,paypal,1,207.94,84.67,emergency
2017-09-15,89220,15847,cash,3,207.94,84.67,emergency
2017-04-14,19504,47613,cash,1,289.03,114.52,specialty
2017-08-14,77699,15918,credit card,3,175.76,87.34,specialty
2017-05-23,70991,96001,credit card,3,635.86,320.37,specialty
2017-06-27,89900,85702,paypal,1,326.84,168.31,emergency
2017-06-21,15284,72230,paypal,3,465.78,174.91,emergency
2017-10-12,93576,13013,paypal,3,373.37,123.44,specialty
2017-05-13,23243,88698,credit card,2,29.54,10.35,specialty
2017-12-03,92695,24221,paypal,3,933.45,291.74,specialty
2017-03-07,33100,79954,paypal,2,106.01,47.34,emergency
2017-01-02,89184,34719,paypal,1,176.03,76.99,emergency
2017-06-15,37347,62077,credit card,3,704.49,246.24,specialty
2017-10-11,69052,8632,credit card,3,561.63,270.51,emergency
2017-11-04,6073,96001,paypal,2,635.86,320.37,specialty
2017-12-12,84267,43446,cash,2,879.47,-99,emergency
2017-02-04,32056,96506,cash,2,262.78,100.68,emergency
2017-06-02,39151,96001,paypal,2,635.86,320.37,specialty
2017-08-14,3415,37269,cash,2,93.61,50.52,emergency
2017-11-07,85488,29656,paypal,3,76.76,45.74,emergency
2017-02-14,69031,18541,credit card,2,393.71,128.61,emergency
